vd_mesadesc,vd_localizacao,itm,trn,trn_desc,prefixo,tipo,tipovenda,ano,mes,trn_dtgerencial,usr_lancou,prd,prd_desc,grp_desc,loc_desc,qtd,desconto,valorfinal,custo,itm_obs,comandaorigem,itemorigem
X Bia,,1,271,,,100% desconto,,2025,2025-12,2025-12-15,Recepção,111,Pepsi Lata 350ml,Bebidas Não Alcoólicas,Bar,1,"7,95",,"2,59",,,
X Bia,,2,271,,,100% desconto,,2025,2025-12,2025-12-15,Marra,411,Parmegiana de Filé,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,"79,95",,,JA FOI,X marra,Parmegiana de Filé
X Bia,,3,271,,,100% desconto,,2025,2025-12,2025-12-15,Thaylson,620,Tabaco Selva Unidade,Pegue e Pague,Baldes,2,6,,,,,
X marra,,1,271,,,com desconto,,2025,2025-12,2025-12-15,Andreia,105,Guaraná Antártica Lata,Bebidas Não Alcoólicas,Bar,1,"2,39","5,56","2,478",,,
X marra,,2,271,,,com desconto,,2025,2025-12,2025-12-15,Andreia,114,Redbull 250ml,Bebidas Não Alcoólicas,Bar,1,"4,79","11,16","8,04",,,
X marra,,5,271,,,com desconto,,2025,2025-12,2025-12-15,Marra,114,Redbull 250ml,Bebidas Não Alcoólicas,Bar,1,"4,79","11,16","8,04",Tradicional,,
1820,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,380,[HH] Porção de Pastel de Queijo,Happy Hour,Cozinha 2,1,,"39,95",,C6,,
1820,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,378,[HH] Porção de Pastel de Carne,Happy Hour,Cozinha 2,1,,"39,95",,C6,,
1820,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,286,[HH] Frango a Passarinho,Happy Hour,Cozinha 2,1,,"54,95","15,084",C6,,
1820,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,287,[HH] Croquete de Carne 8un,Happy Hour,Cozinha 2,1,,"39,95",,C6,,
1820,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,558,[DD] Gin Tônica,Dose Dupla,Montados,1,,"32,95",,Tanqueray,,
1820,,6,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",C6|Copo com gelo|Laranja,,
1820,,7,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",Cliente Michele MesaC6|Copo com gelo|Limão espremido,,
1820,,8,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",Cliente Michele Mesa C6|Copo com gelo|Laranja,,
1820,,9,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,630,[DD] Dona Zica,Dose Dupla,Montados,1,,"21,95",,Mesa C6 sem os enfeites da parte de cima do copo,,
1820,,10,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,412,Isca de Frango,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"54,95",,C5,,
1820,,11,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,71,Batata Frita,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"34,95",,C5,,
1820,,12,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,380,[HH] Porção de Pastel de Queijo,Happy Hour,Cozinha 2,1,,"39,95",,C5,,
1820,,13,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,378,[HH] Porção de Pastel de Carne,Happy Hour,Cozinha 2,1,,"39,95",,C5,,
1820,,14,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,558,[DD] Gin Tônica,Dose Dupla,Montados,1,,"32,95",,tanqueray Mesa C6 Itamar,,
1820,,15,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,Mesa C6,,
1820,,16,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,380,[HH] Porção de Pastel de Queijo,Happy Hour,Cozinha 2,1,,"39,95",,Mesa C6,,
1820,,17,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,378,[HH] Porção de Pastel de Carne,Happy Hour,Cozinha 2,1,,"39,95",,Mesa C6,,
1820,,18,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,287,[HH] Croquete de Carne 8un,Happy Hour,Cozinha 2,1,,"39,95",,Mesa C6,,
1820,,19,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,679,Dose Ketel One,Doses,Shot e Dose,1,,"23,95",,C6 mulher jaqueta vermelha,,
1820,,20,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,C6- ENTREGAR PRO DAVI - CAMISA VERMELHA,,
1820,,21,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",C6 Xande|Copo com gelo,,
1820,,22,271,,,venda integral,,2025,2025-12,2025-12-15,Aglicio,623,[DD] Alcione,Dose Dupla,Montados,1,,"23,95",,C6- Leonardo- Blusa social azul quadriculada,,
1820,,23,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,412,Isca de Frango,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"54,95",,C5 Michelle,,
1820,,24,271,,,venda integral,,2025,2025-12,2025-12-15,Salles,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",C5 Ingride/ com limão,,
Insumo,,1,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Andreia,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125508.vi1(p105).pi1(p446),X marra,Guaraná Antártica Lata
Insumo,,2,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125509.vi7(p85).pi1(p447),1820,Água com Gás 500ml
Insumo,,3,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,456,[IN] Spaten 330ml LN,Insumos,,1,,,"4,9235",v125534.vi1(p120).pi1(p456),1824,Spaten 330ml
Insumo,,4,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,451,[IN] Ref. Soda Limonada 350ml LT,Insumos,,1,,,"2,5392",v125512.vi9(p222).pi1(p451),1818,Soda Limonada
Insumo,,5,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125512.vi13(p105).pi1(p446),1818,Guaraná Antártica Lata
Insumo,,6,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,430,[IN] Frango a Passarinho Kg,Insumos,,1,,,"15,084",v125512.vi5(p286).pi1(p430),1818,[HH] Frango a Passarinho
Insumo,,7,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,430,[IN] Frango a Passarinho Kg,Insumos,,1,,,"15,084",v125509.vi3(p286).pi1(p430),1820,[HH] Frango a Passarinho
Insumo,,8,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,451,[IN] Ref. Soda Limonada 350ml LT,Insumos,,1,,,"2,5392",v125535.vi4(p222).pi1(p451),1825,Soda Limonada
Insumo,,9,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125535.vi8(p85).pi1(p447),1825,Água com Gás 500ml
Insumo,,10,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125512.vi17(p105).pi1(p446),1818,Guaraná Antártica Lata
Insumo,,11,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125545.vi1(p122).pi1(p452),1523,Stella Artois 330ml Pure Gold
Insumo,,12,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125546.vi1(p122).pi1(p452),1830,Stella Artois 330ml Pure Gold
Insumo,,13,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,456,[IN] Spaten 330ml LN,Insumos,,1,,,"4,9235",v125535.vi13(p120).pi1(p456),1825,Spaten 330ml
Insumo,,14,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125512.vi24(p85).pi1(p447),1818,Água com Gás 500ml
Insumo,,15,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125512.vi27(p112).pi1(p449),1818,Pepsi Black 350ml
Insumo,,16,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125512.vi29(p85).pi1(p447),1818,Água com Gás 500ml
Insumo,,17,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125535.vi17(p112).pi1(p449),1825,Pepsi Black 350ml
Insumo,,18,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125535.vi18(p86).pi1(p448),1825,Água sem Gás 500ml
Insumo,,19,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125544.vi2(p112).pi1(p449),1522,Pepsi Black 350ml
Insumo,,20,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125535.vi22(p122).pi1(p452),1825,Stella Artois 330ml Pure Gold
Insumo,,21,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125509.vi24(p102).pi1(p445),1820,Corona 330ml
Insumo,,22,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125546.vi2(p122).pi1(p452),1830,Stella Artois 330ml Pure Gold
Insumo,,23,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125564.vi1(p122).pi1(p452),1593,Stella Artois 330ml Pure Gold
Insumo,,24,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125562.vi1(p122).pi1(p452),1591,Stella Artois 330ml Pure Gold
Insumo,,25,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125535.vi23(p86).pi1(p448),1825,Água sem Gás 500ml
Insumo,,26,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125549.vi2(p85).pi1(p447),1521,Água com Gás 500ml
Insumo,,27,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,457,[IN] Stella Artois 600ml,Insumos,,4,,,"30,172",v125570.vi1(p125).pi1(p457),xdiego,Baldinho Stella Artois 4Un. 600mL
Insumo,,28,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125569.vi1(p102).pi1(p445),1598,Corona 330ml
Insumo,,29,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125545.vi2(p122).pi1(p452),1523,Stella Artois 330ml Pure Gold
Insumo,,30,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125512.vi36(p102).pi1(p445),1818,Corona 330ml
Insumo,,31,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125546.vi3(p122).pi1(p452),1830,Stella Artois 330ml Pure Gold
Insumo,,32,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,466,[IN] Original 600ml,Insumos,,4,,,"28,9544",v125565.vi3(p318).pi1(p466),1594,Baldinho Original 4Un. 600ml
Insumo,,33,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125534.vi3(p85).pi1(p447),1824,Água com Gás 500ml
Insumo,,34,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125553.vi2(p86).pi1(p448),1584,Água sem Gás 500ml
Insumo,,35,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125553.vi3(p102).pi1(p445),1584,Corona 330ml
Insumo,,36,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125512.vi38(p112).pi1(p449),1818,Pepsi Black 350ml
Insumo,,37,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125512.vi39(p85).pi1(p447),1818,Água com Gás 500ml
Insumo,,38,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125578.vi3(p112).pi1(p449),X- Banda SDR,Pepsi Black 350ml
Insumo,,39,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,446,[IN] Guaraná Antártica 350ml,Insumos,,2,,,"4,9562",v125578.vi4(p105).pi1(p446),X- Banda SDR,Guaraná Antártica Lata
Insumo,,40,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,448,[IN] Água sem gás 500ml,Insumos,,12,,,"15,6648",v125578.vi5(p381).pi1(p448),X- Banda SDR,[Banda] Água sem gás
Insumo,,41,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,447,[IN] Água com gás 500ml,Insumos,,2,,,3,v125578.vi6(p382).pi1(p447),X- Banda SDR,Água com gás Banda
Insumo,,42,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125512.vi41(p102).pi1(p445),1818,Corona 330ml
Insumo,,43,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125582.vi2(p85).pi1(p447),1565,Água com Gás 500ml
Insumo,,44,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125581.vi1(p85).pi1(p447),1566,Água com Gás 500ml
Insumo,,45,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125512.vi44(p85).pi1(p447),1818,Água com Gás 500ml
Insumo,,46,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125535.vi30(p102).pi1(p445),1825,Corona 330ml
Insumo,,47,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125535.vi31(p85).pi1(p447),1825,Água com Gás 500ml
Insumo,,48,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125583.vi1(p85).pi1(p447),1567,Água com Gás 500ml
Insumo,,49,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125580.vi1(p112).pi1(p449),1564,Pepsi Black 350ml
Insumo,,50,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125559.vi1(p85).pi1(p447),1589,Água com Gás 500ml
Insumo,,51,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125573.vi3(p102).pi1(p445),1599,Corona 330ml
Insumo,,52,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125559.vi2(p86).pi1(p448),1589,Água sem Gás 500ml
Insumo,,53,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125573.vi4(p112).pi1(p449),1599,Pepsi Black 350ml
Insumo,,54,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,454,[IN] Original 300ml,Insumos,,3,,,"8,9283",v125573.vi6(p278).pi1(p454),1599,Original 300ml
Insumo,,55,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125553.vi4(p102).pi1(p445),1584,Corona 330ml
Insumo,,56,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125553.vi5(p86).pi1(p448),1584,Água sem Gás 500ml
Insumo,,57,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,430,[IN] Frango a Passarinho Kg,Insumos,,1,,,"15,084",v125594.vi1(p286).pi1(p430),1577,[HH] Frango a Passarinho
Insumo,,58,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125613.vi2(p86).pi1(p448),1765,
Insumo,,59,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125594.vi3(p86).pi1(p448),1577,Água sem Gás 500ml
Insumo,,60,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125593.vi3(p86).pi1(p448),1576,Água sem Gás 500ml
Insumo,,61,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125595.vi4(p85).pi1(p447),1752,Água com Gás 500ml
Insumo,,62,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125599.vi1(p85).pi1(p447),1816,Água com Gás 500ml
Insumo,,63,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,430,[IN] Frango a Passarinho Kg,Insumos,,2,,,"30,168",v125538.vi5(p286).pi1(p430),1828,[HH] Frango a Passarinho
Insumo,,64,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125620.vi4(p86).pi1(p448),1769,Água sem Gás 500ml
Insumo,,65,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,447,[IN] Água com gás 500ml,Insumos,,2,,,3,v125520.vi2(p85).pi1(p447),1549,Água com Gás 500ml
Insumo,,66,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,430,[IN] Frango a Passarinho Kg,Insumos,,"0,6",,,"9,0504",v125603.vi1(p69).pi1(p430),1755,Frango a Passarinho
Insumo,,67,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,445,[IN] Corona Extra 330ml LN,Insumos,,2,,,"11,9366",v125627.vi2(p102).pi1(p445),1787,
Insumo,,68,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125531.vi2(p86).pi1(p448),1559,Água sem Gás 500ml
Insumo,,69,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125610.vi1(p105).pi1(p446),1763,Guaraná Antártica Lata
Insumo,,70,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,466,[IN] Original 600ml,Insumos,,1,,,"7,2386",v125565.vi9(p109).pi1(p466),1594,Original 600ml
Insumo,,71,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125544.vi4(p112).pi1(p449),1522,Pepsi Black 350ml
Insumo,,72,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125534.vi4(p85).pi1(p447),1824,Água com Gás 500ml
Insumo,,73,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,466,[IN] Original 600ml,Insumos,,4,,,"28,9544",v125565.vi11(p318).pi1(p466),1594,Baldinho Original 4Un. 600ml
Insumo,,74,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125611.vi1(p112).pi1(p449),1781,Pepsi Black 350ml
Insumo,,75,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,430,[IN] Frango a Passarinho Kg,Insumos,,"0,6",,,"9,0504",v125614.vi1(p69).pi1(p430),1782,Frango a Passarinho
Insumo,,76,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,491,[IN] Xeque Mate 335ml LT,Insumos,,1,,,"6,65",v125644.vi1(p132).pi1(p491),1776,Xeque Mate 355ml
Insumo,,77,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125637.vi1(p85).pi1(p447),1777,Água com Gás 500ml
Insumo,,78,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125635.vi2(p85).pi1(p447),1775,Água com Gás 500ml
Insumo,,79,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125646.vi2(p85).pi1(p447),1794,Água com Gás 500ml
Insumo,,80,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125545.vi4(p86).pi1(p448),1523,Água sem Gás 500ml
Insumo,,81,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125658.vi1(p85).pi1(p447),1748,Água com Gás 500ml
Insumo,,82,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,441,[IN] Spaten 600ml,Insumos,,1,,,"7,1979",v125655.vi1(p121).pi1(p441),1744,Spaten 600ml
Insumo,,83,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,430,[IN] Frango a Passarinho Kg,Insumos,,"0,6",,,"9,0504",v125629.vi1(p69).pi1(p430),1791,Frango a Passarinho
Insumo,,84,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,453,[IN] Corona Extra 600ml,Insumos,,4,,,36,v125661.vi1(p320).pi1(p453),1750,Baldinho Corona 4 Un. 600ml
Insumo,,85,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125645.vi2(p85).pi1(p447),1795,Água com Gás 500ml
Insumo,,86,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125670.vi2(p85).pi1(p447),1534,Água com Gás 500ml
Insumo,,87,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,456,[IN] Spaten 330ml LN,Insumos,,1,,,"4,9235",v125679.vi1(p120).pi1(p456),1603,Spaten 330ml
Insumo,,88,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,466,[IN] Original 600ml,Insumos,,4,,,"28,9544",v125665.vi1(p318).pi1(p466),1504,Baldinho Original 4Un. 600ml
Insumo,,89,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125600.vi2(p105).pi1(p446),1753,Guaraná Antártica Lata
Insumo,,90,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,457,[IN] Stella Artois 600ml,Insumos,,4,,,"30,172",v125680.vi1(p125).pi1(p457),1605,Baldinho Stella Artois 4Un. 600mL
Insumo,,91,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125564.vi7(p85).pi1(p447),1593,Água com Gás 500ml
Insumo,,92,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,454,[IN] Original 300ml,Insumos,,6,,,"17,8566",v125615.vi2(p279).pi1(p454),1766,Baldinho com 6 Original 300ml
Insumo,,93,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125588.vi1(p86).pi1(p448),1572,Água sem Gás 500ml
Insumo,,94,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125588.vi2(p85).pi1(p447),1572,Água com Gás 500ml
Insumo,,95,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,453,[IN] Corona Extra 600ml,Insumos,,2,,,18,v125682.vi1(p219).pi1(p453),1614,Corona 600mL
Insumo,,96,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,454,[IN] Original 300ml,Insumos,,6,,,"17,8566",v125638.vi1(p279).pi1(p454),1779,Baldinho com 6 Original 300ml
Insumo,,97,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,441,[IN] Spaten 600ml,Insumos,,2,,,"14,3958",v125695.vi1(p121).pi1(p441),1617,Spaten 600ml
Insumo,,98,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125589.vi2(p86).pi1(p448),1573,Água sem Gás 500ml
Insumo,,99,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,466,[IN] Original 600ml,Insumos,,4,,,"28,9544",v125685.vi1(p318).pi1(p466),1608,Baldinho Original 4Un. 600ml
Insumo,,100,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,441,[IN] Spaten 600ml,Insumos,,2,,,"14,3958",v125700.vi1(p121).pi1(p441),1625,Spaten 600ml
Insumo,,101,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125610.vi3(p105).pi1(p446),1763,Guaraná Antártica Lata
Insumo,,102,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,456,[IN] Spaten 330ml LN,Insumos,,1,,,"4,9235",v125679.vi2(p120).pi1(p456),1603,Spaten 330ml
Insumo,,103,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125560.vi2(p86).pi1(p448),1590,Água sem Gás 500ml
