CH_Pagamentos,,,,,CH_Períodos,,,,,,,,CH_Analitico,,,,,,,,CH_Tempo,,,,,,,
Mês,Semana,dt_gerencial,liquido,meio,Mês,Ano,dt_gerencial,Semana,pessoas,vr_pagamentos,vr_repique,vr_couvert,Mês,Ano,vd_dtgerencial,Semana,valorfinal,grp_desc,loc_desc,Categoria,Mês,Ano,#REF!,Semana,#REF!,#REF!,#REF!,Categ
,,,,,12,2025,01/12/2025,49,,"32,13",,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Preshh,DRINK,12,1899,,53,,,,#REF!
,,,,,12,2025,01/12/2025,49,,"18,95",,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,12,2025,01/12/2025,49,,"27,19",,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 18,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 18,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 9,95",Doses,Shot e Dose,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 9,95",Doses,Shot e Dose,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 18,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 18,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 30,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 54,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 31,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 25,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 16,95",Pratos Individuais,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 22,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 44,95",Sanduíches,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 39,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 39,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 64,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 75,80",Baldes,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 34,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 31,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 79,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 18,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 39,95",Happy Hour,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 77,70",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 75,80",Baldes,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 54,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 39,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Preshh,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 54,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 3,00",,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 39,95",Happy Hour,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 27,95",Dose Dupla,Mexido,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 31,95",Dose Dupla,Preshh,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 39,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 75,80",Baldes,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 75,80",Baldes,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 95,90",Happy Hour,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 64,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 39,95",Happy Hour,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 75,80",Baldes,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Vinhos,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pegue e Pague,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Sanduíches,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Sanduíches,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Individuais,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Individuais,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Individuais,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,,Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 15,90",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 49,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 41,95",Pratos Individuais,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 89,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Preshh,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 27,95",Doses,Shot e Dose,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 31,95",Dose Dupla,Preshh,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 49,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 15,90",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 31,95",Dose Dupla,Preshh,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 27,95",Doses,Shot e Dose,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Preshh,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 44,95",Sanduíches,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 3,00",,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 51,80",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 49,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 75,80",Baldes,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 32,95",Dose Dupla,Batidos,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 89,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 15,90",Pegue e Pague,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 89,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 16,95",Pratos Individuais,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 18,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 11,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 35,95",Sanduíches,Cozinha 1,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 19,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 19,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 19,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 19,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 19,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 22,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 11,95",Cervejas,Bar,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 26,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 38,85",Dose Dupla,Baldes,BEBIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 33,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 49,95",Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,COMIDA,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 29,95",Dose Dupla,Montados,DRINK,12,1899,,53,,,,#REF!
,,,,,,,,,,,,,12,2025,01/12/2025,49,"R$ 7,95",Bebidas Não Alcoólicas,Bar,BEBIDA,12,1899,,53,,,,#REF!
