fatporahora 31.01

vd_dtgerencial	dds	dia	hora	qtd	valor
2025-07-31	5	Thursday	17:00	7	=10837/100
2025-07-31	5	Thursday	18:00	53	=78904/100
2025-07-31	5	Thursday	19:00	311	=485702/100
2025-07-31	5	Thursday	20:00	=31185/100	=309189/100
2025-07-31	5	Thursday	21:00	=38435/100	=520005/100
2025-07-31	5	Thursday	22:00	271	=228428/100
2025-07-31	5	Thursday	23:00	153	=140917/100
2025-07-31	5	Thursday	24:00	83	=40971/100
2025-07-31	5	Thursday	25:00	7	=1395/100

analítico 31.01

vd_mesadesc	vd_localizacao	itm	trn	trn_desc	prefixo	tipo	tipovenda	ano	mes	trn_dtgerencial	usr_lancou	prd	prd_desc	grp_desc	loc_desc	qtd	desconto	valorfinal	custo	itm_obs	comandaorigem	itemorigem
49961	153	2025-07-31	2025-07-31 22:19:47	2025-08-01 01:19:16	2025-08-01	0646	40845	Luís Felipe	=8429/100	1	=8429/100			=8429/100	Cred	Credito Auto	530049****4277	044909		jheydi	Kauan		
49962	153	2025-07-31	2025-07-31 23:13:27	2025-08-01 02:13:16	2025-08-01	0647	40846	Fernanda	=9089/100	1	=9089/100			=9089/100	Cred	Credito Auto	467567****3044	884255		jheydi	Marra		
49963	153	2025-07-31	2025-07-31 23:18:59	2025-08-01 02:18:31	2025-08-01	0648	40847	Nilmar	=18318/100	1	=18318/100			=18318/100	Cred	Credito Auto	467567****6705	706852		jheydi	Nayara		
49964	153	2025-07-31	2025-07-31 23:07:53	2025-08-01 02:08:08	2025-08-01	0649	40848	Alexandre	=13038/100	1	=13038/100			=13038/100	Cred	Credito Auto	549211****2825	040990		jheydi	jheydi		
49965	153	2025-07-31	2025-08-01 00:25:44	2025-08-01 03:26:16	2025-08-01	0650	33001	Joao Felipe	=3375/100	1	=3375/100			=3375/100	Cred	Credito Auto	651666****3939	653979		jheydi	jheydi		
49967	153	2025-07-31	2025-07-31 23:33:03	2025-08-01 02:32:31	2025-08-01	0651	40849	Ana Carla	=4145/100	1	=4145/100			=4145/100	Cred	Credito Auto	540105****5801	325544		jheydi	Kauan		
49968	153	2025-07-31	2025-07-31 22:54:18	2025-08-01 01:53:32	2025-08-01	0653	40850	Jose	=9089/100	1	=9089/100			=9089/100	Deb	Debito Auto	489766****7880	682444		jheydi	Pedro Henrique 		
49970	153	2025-07-31	2025-07-31 23:25:58	2025-08-01 02:26:24	2025-08-01	0655	40852	Vanessa	=3375/100	1	=3375/100			=3375/100	Cred	Credito Auto	549167****6700	070738		jheydi	jheydi		
49972	153	2025-07-31	2025-07-31 22:50:57	2025-08-01 01:51:12	2025-08-01	0656	40854	Antônio Carlos	=15367/100	1	=15367/100			=15367/100	Cred	Credito Auto	520405****7482	034719		jheydi	Simão		
49973	153	2025-07-31	2025-08-01 00:05:02	2025-08-01 03:04:58	2025-08-01	0659	38941	Daniel  Martins	=13473/100	1	=13473/100			=13473/100	Cred	Credito Auto	467092****3340	041267		jheydi	Recepção		
49974	153	2025-07-31	2025-08-01 00:05:05	2025-08-01 03:05:36	2025-08-01	0660	19297	Sandro	=13489/100	1	=13489/100			=13489/100	Cred	Credito Auto	651677****6992	142889		jheydi	jheydi		
49975	153	2025-07-31	2025-08-01 00:13:03	2025-08-01 03:13:35	2025-08-01	0661	2485	Ana Paula	=18643/100	1	=18643/100			=18643/100	Cred	Credito Auto	421958****6525	510687		jheydi	jheydi		
49976	153	2025-07-31	2025-08-01 00:12:46	2025-08-01 03:12:39	2025-08-01	0662	2525	Olga	=17878/100	1	=17878/100			=17878/100	Cred	Credito Auto	459384****5963	477358		jheydi	Recepção		
49977	153	2025-07-31	2025-07-31 23:17:20	2025-08-01 02:17:46	2025-08-01	0663	40855	Jairo	=12807/100	1	=12807/100			=12807/100	Cred	Credito Auto	518047****5665	905998		jheydi	jheydi		
49978	153	2025-07-31	2025-07-31 23:18:43	2025-08-01 02:19:13	2025-08-01	0665	40856	Jessica	25	1	25			25	Deb	Debito Auto	559890****2889	099087		jheydi	jheydi		
49979	153	2025-07-31	2025-07-31 23:18:14	2025-08-01 02:18:41	2025-08-01	664	40857	Mikaele	=14683/100	1	=14683/100			=14683/100	Deb	Debito Auto	559890****2889	302149		Kamilla	jheydi		
49982	153	2025-07-31	2025-07-31 22:29:27	2025-08-01 01:29:23	2025-08-01	0668	40860	Gabriell	=11174/100	1	=11174/100			=11174/100	Cred	Credito Auto	449325****4307	292272		jheydi	Recepção		
49983	153	2025-07-31	2025-07-31 23:39:12	2025-08-01 02:39:44	2025-08-01	0670	40861	Amanda	25	1	25			25	Cred	Credito Auto	498408****7535	895534		jheydi	jheydi		
49984	153	2025-07-31	2025-07-31 23:29:17	2025-08-01 02:28:34	2025-08-01	0669	40862	Gregory	=27091/100	1	=27091/100			=27091/100	Cred	Credito Auto	498408****7273	885268		jheydi	Pedro Henrique 		
49985	153	2025-07-31	2025-08-01 00:42:59	2025-08-01 03:43:29	2025-08-01	0671	40863	Valnei	=13033/100	1	=13033/100			=13033/100	Cred	Credito Auto	499818****7260	514042		jheydi	jheydi		
49986	153	2025-07-31	2025-07-31 23:40:40	2025-08-01 02:40:35	2025-08-01	0672	40864	Guydson	=4365/100	1	=4365/100			=4365/100	Deb	Debito Auto	439267****3122	019841		jheydi	Recepção		
49990	153	2025-07-31	2025-08-01 00:38:43	2025-08-01 03:39:13	2025-08-01	0674	19287	Daniel de Oliveira	=10838/100	1	=10838/100			=10838/100	Cred	Credito Auto	498408****2210	944315		Samara	jheydi		
49991	153	2025-07-31	2025-08-01 00:39:12	2025-08-01 03:39:42	2025-08-01	0675	40866	Elianai Menezes	25	1	25			25	Cred	Credito Auto	498408****2210	944617		Samara	jheydi		
49992	153	2025-07-31	2025-07-31 22:43:59	2025-08-01 01:43:11	2025-08-01	0676	40867	Raissa Alencar	=16638/100	1	=16638/100			=16638/100	Cred	Credito Auto	406669****2669	634915		Samara	Kamilla		
49994	153	2025-07-31	2025-07-31 23:06:21	2025-08-01 02:06:55	2025-08-01	0678	32036	Bruna Carolina	=3375/100	1	=3375/100			=3375/100	Cred	Credito Auto	559917****5900	164728		Samara	jheydi		
49996	153	2025-07-31	2025-07-31 22:56:04			0658			=4585/100	1	=4585/100			=4585/100	Outro	Dinheiro				Matheus A	jheydi		
49997	153	2025-07-31	2025-07-31 21:10:48	2025-08-01 00:11:21	2025-08-01	0680	40870	José Junior	=4145/100	1	=4145/100			=4145/100	Cred	Credito Auto	516362****4112	435494		Samara	jheydi		
49999	153	2025-07-31	2025-07-31 22:22:05	2025-08-01 01:21:42	2025-08-01	0682	40872	João Otávio	=6235/100	1	=6235/100			=6235/100	Outro	Pix Auto	**************			Samara	Kauan		
50000	153	2025-07-31	2025-07-31 22:21:25	2025-08-01 01:20:57	2025-08-01	0683	8047	Nani	=9964/100	1	=9964/100			=9964/100	Deb	Debito Auto	515467****7372	593868		Samara	Kauan		
50001	153	2025-07-31	2025-07-31 23:27:46	2025-08-01 02:27:15	2025-08-01	0684	40873	Sonia Cores	=10299/100	1	=10299/100			=10299/100	Cred	Credito Auto	553636****6969	085549		Samara	Kauan		
50002	153	2025-07-31	2025-07-31 23:29:13	2025-08-01 02:28:44	2025-08-01	0685	40874	Cores	25	1	25			25	Cred	Credito Auto	553636****6969	039447		Samara	Kauan		
50003	153	2025-07-31	2025-08-01 00:59:01	2025-08-01 03:58:43	2025-08-01	0686	40875	Hilton	=3375/100	1	=3375/100			=3375/100	Cred	Credito Auto	480625****5818	952194		Samara	Marra		
50004	153	2025-07-31	2025-08-01 00:17:11	2025-08-01 03:17:34	2025-08-01	0687	14096	Yves	=10387/100	1	=10387/100			=10387/100	Deb	Debito Auto	545960****6673	833329		Samara	Francisco		
50005	153	2025-07-31	2025-08-01 00:19:58	2025-08-01 03:20:21	2025-08-01	0688	18608	Natalia	=8754/100	1	=8754/100			=8754/100	Deb	Debito Auto	497250****7617	101193		Samara	Francisco		
50006	153	2025-07-31	2025-08-01 00:09:55	2025-08-01 03:09:50	2025-08-01	0690	26579	Lucas	=23758/100	1	=23758/100			=23758/100	Cred	Credito Auto	509464****9230	943147		Samara	Recepção		Ambev
50008	153	2025-07-31	2025-07-31 21:14:14	2025-08-01 00:14:38	2025-08-01	Bc 02 21:12			=1995/100	1	=1995/100			=1995/100	Cred	Credito Auto	472122****2057	LYUYNP		Simão	Simão		
50009	153	2025-07-31	2025-07-31 23:49:27	2025-08-01 02:49:59	2025-08-01	0691	27035	Ana Paula Almeida	=5019/100	1	=5019/100			=5019/100	Cred	Credito Auto	466716****0851	417901		Samara	jheydi		
50010	153	2025-07-31	2025-08-01 00:10:20	2025-08-01 03:09:59	2025-08-01	0692	40876	Juliana Rodrigues	25	1	25			25	Cred	Credito Auto	532930****1123	F64872		Samara	Igor		
50012	153	2025-07-31	2025-07-31 21:20:37	2025-08-01 00:19:55	2025-08-01	Bc 03 21:20			=1895/100	1	=1895/100			=1895/100	Cred	Credito Auto	427167****2017	058284		Pedro Henrique 	Pedro Henrique 		
50014	153	2025-07-31	2025-08-01 00:20:27	2025-08-01 03:20:59	2025-08-01	0696	40879	Anderson Araujo	25	1	25			25	Cred	Credito Auto	521433****8068	LZ86FI		jheydi	jheydi		
50016	153	2025-07-31	2025-08-01 00:41:46	2025-08-01 03:41:29	2025-08-01	0697	28968	Caroline Santos	=7104/100	1	=7104/100			=7104/100	Outro	Pix Auto	**************			jheydi	jheydi		
50017	153	2025-07-31	2025-08-01 01:01:32	2025-08-01 04:00:53	2025-08-01	0695	40880	Raquel	=30154/100	1	=30154/100			=30154/100	Outro	Pix Auto	**************			Samara	Marra		
50018	153	2025-07-31	2025-07-31 21:24:15	2025-08-01 00:23:19	2025-08-01	Bc 04 21:23			=2695/100	1	=2695/100			=2695/100	Cred	Credito Auto	550209****3252	833224		Pedro Henrique 	Pedro Henrique 		
50019	153	2025-07-31	2025-08-01 00:56:17	2025-08-01 03:56:47	2025-08-01	0699	40881	Adenilza	25	1	25			25	Deb	Debito Auto	525663****3445	M78859		Samara	jheydi		
50020	153	2025-07-31	2025-08-01 00:57:00	2025-08-01 03:57:29	2025-08-01	0698	40882	Adilson	=2103/10	1	=2103/10			=2103/10	Deb	Debito Auto	525663****3445	M27031		Recepção	jheydi		
50021	153	2025-07-31	2025-08-01 01:09:28	2025-08-01 04:09:10	2025-08-01	0700	11557	Bruna	=9419/100	1	=9419/100			=9419/100	Outro	Pix Auto	**************			Samara	jheydi		
50022	153	2025-07-31	2025-08-01 01:10:05	2025-08-01 04:09:50	2025-08-01	0701	40883	Osvaldo Vieira	=15882/100	1	=15882/100			=15882/100	Outro	Pix Auto	**************			Samara	jheydi		
50023	153	2025-07-31	2025-08-01 01:10:43	2025-08-01 04:10:27	2025-08-01	0702	40884	Maria Gabriela	=10514/100	1	=10514/100			=10514/100	Outro	Pix Auto	**************			Samara	jheydi		
50025	153	2025-07-31	2025-08-01 00:38:18	2025-08-01 03:38:03	2025-08-01	0703	33552	Holanda Filho	=42348/100	1	=42348/100			=42348/100	Cred	Credito Auto	536518****1105	206850		jheydi	Marra		
50027	153	2025-07-31	2025-07-31 23:40:14	2025-08-01 02:40:48	2025-08-01	0706	40886	Guilherme Picinini	=10838/100	1	=10838/100			=10838/100	Cred	Credito Auto	407267****3388	004337		Samara	jheydi		
50028	153	2025-07-31	2025-08-01 00:35:35	2025-08-01 03:34:31	2025-08-01	0708	40887	Thiago Cavalcante	=12923/100	1	=12923/100			=12923/100	Outro	Pix Auto	**************			Samara	jheydi		
50029	153	2025-07-31	2025-08-01 00:36:34	2025-08-01 03:37:03	2025-08-01	0707	40888	Pierre Cavalcante	=10838/100	1	=10838/100			=10838/100	Deb	Debito Auto	538164****4950	407143		Samara	jheydi		
50030	153	2025-07-31	2025-08-01 00:22:09	2025-08-01 03:22:41	2025-08-01	0709	40889	Bruna Moura	=6878/100	1	=6878/100			=6878/100	Deb	Debito Auto	521422****4529	SO0PHH		jheydi	jheydi		
50031	153	2025-07-31	2025-07-31 22:19:59	2025-08-01 01:19:30	2025-08-01	0710	40890	Marcos Gomes	=55718/100	1	5			5	Cred	Credito Auto	521433****8068	FKJEX8		Samara	Matheus A		
50031	153	2025-07-31	2025-08-01 00:20:21	2025-08-01 03:20:18	2025-08-01	0710	40890	Marcos Gomes	=55718/100	2	=55218/100			=55218/100	Deb	Debito Auto	521422****4529	JLE3TF		Samara	Recepção		
50032	153	2025-07-31	2025-07-31 22:56:10	2025-08-01 01:56:05	2025-08-01	0711	40891	Anna Victoria Guimarães	25	1	25			25	Deb	Debito Auto	559890****6981	569417		Samara	Recepção		
50033	153	2025-07-31	2025-08-01 00:20:55	2025-08-01 03:21:25	2025-08-01	0712	40892	Rafaele Martins	=3375/100	1	=3375/100			=3375/100	Cred	Credito Auto	521433****8068	PSZSFQ		Samara	jheydi		
50034	153	2025-07-31	2025-08-01 00:22:51	2025-08-01 03:23:21	2025-08-01	0713	40893	Felipe Lima	25	1	25			25	Deb	Debito Auto	515464****1974	2nO7uq		jheydi	jheydi		
50035	153	2025-07-31	2025-08-01 00:30:06	2025-08-01 03:30:32	2025-08-01	0714	30801	Magno Nunes	=21261/100	1	=21261/100			=21261/100	Cred	Credito Auto	546022****6729	F05566		Samara	jheydi		
50037	153	2025-07-31	2025-08-01 00:29:24	2025-08-01 03:29:22	2025-08-01	0715	30799	Natalia Trajano	=8754/100	1	=8754/100			=8754/100	Cred	Credito Auto	546022****6729	F05564		Samara	Recepção		
50038	153	2025-07-31	2025-08-01 00:32:26	2025-08-01 03:32:21	2025-08-01	0718	40894	José Barbosa dos Santos	=7214/100	1	=7214/100			=7214/100	Deb	Debito Auto	485464****4094	101941		Samara	Recepção		
50039	153	2025-07-31	2025-08-01 00:33:31	2025-08-01 03:33:59	2025-08-01	0717	40895	Janmylle Lima	=11278/100	1	=11278/100			=11278/100	Deb	Debito Auto	497250****2770	102002		jheydi	jheydi		
50040	153	2025-07-31	2025-08-01 00:00:15	2025-08-01 03:00:12	2025-08-01	0719	40896	Levi Machado	=15453/100	1	=15453/100			=15453/100	Cred	Credito Auto	554475****5819	730106		Samara	Recepção		
50041	153	2025-07-31	2025-08-01 00:00:41	2025-08-01 03:00:38	2025-08-01	0720	40897	Rebeca	25	1	25			25	Cred	Credito Auto	554475****5819	956950		jheydi	Recepção		
50042	153	2025-07-31	2025-08-01 00:21:27	2025-08-01 03:21:08	2025-08-01	721	40898	Jamile Sarchis	=8099/100	1	=8099/100			=8099/100	Cred	Credito Auto	480630****1267	212038		Samara	Igor		
50043	153	2025-07-31	2025-08-01 00:31:11	2025-08-01 03:31:08	2025-08-01	0722	40899	Shaiana Agostinho	=13363/100	1	=13363/100			=13363/100	Deb	Debito Auto	521424****9835	915415		Samara	Recepção		
50044	153	2025-07-31	2025-08-01 00:31:11	2025-08-01 03:31:43	2025-08-01	0723	40900	Maria Ribeiro	=5019/100	1	=5019/100			=5019/100	Deb	Debito Auto	650033****9357	014736		Samara	jheydi		
50045	153	2025-07-31	2025-08-01 00:10:50	2025-08-01 03:10:34	2025-08-01	0724	40901	Wellington Pires	=7648/100	1	=7648/100			=7648/100	Cred	Credito Auto	515467****9138	858854		Samara	Igor		
50046	153	2025-07-31	2025-08-01 00:16:36	2025-08-01 03:17:08	2025-08-01	0726	40902	Gil	25	1	25			25	Cred	Credito Auto	545931****2886	163169		jheydi	jheydi		
50047	153	2025-07-31	2025-08-01 00:16:13	2025-08-01 03:16:44	2025-08-01	0725	40903	Walace Roberto	=10838/100	1	=10838/100			=10838/100	Cred	Credito Auto	545931****2886	160869		Samara	jheydi		
50048	153	2025-07-31	2025-08-01 00:36:40	2025-08-01 03:36:33	2025-08-01	0727	40904	João Pedro	=11834/100	1	=11834/100			=11834/100	Deb	Debito Auto	439267****4363	095294		jheydi	Recepção		
50049	153	2025-07-31	2025-08-01 00:35:57	2025-08-01 03:35:51	2025-08-01	0729	40905	Cássio Payna	25	1	25			25	Cred	Credito Auto	456368****2403	315742		Samara	Recepção		
50050	153	2025-07-31	2025-08-01 00:39:23	2025-08-01 03:39:19	2025-08-01	0730	16355	Mariana	=11047/100	1	=11047/100			=11047/100	Cred	Credito Auto	559927****8206	076361		jheydi	Recepção		
50051	153	2025-07-31	2025-08-01 00:39:00	2025-08-01 03:38:56	2025-08-01	0731	40906	Rangel	=6004/100	1	=6004/100			=6004/100	Cred	Credito Auto	480630****4461	385670		jheydi	Recepção		
50052	153	2025-07-31	2025-07-31 23:56:37	2025-08-01 02:56:09	2025-08-01	0732	40907	Dayane Morais	25	1	25			25	Outro	Pix Auto	**************			jheydi	jheydi		
50053	153	2025-07-31	2025-08-01 00:15:57	2025-08-01 03:15:35	2025-08-01	0733	40908	Antônio	=10838/100	1	=10838/100			=10838/100	Outro	Pix Auto	**************			jheydi	Francisco		
50054	153	2025-07-31	2025-07-31 23:40:44	2025-08-01 02:41:15	2025-08-01	0734	40909	Ketlyn	=9084/100	1	=9084/100			=9084/100	Cred	Credito Auto	407267****3388	056482		jheydi	jheydi		
50055	153	2025-07-31	2025-08-01 00:35:26	2025-08-01 03:35:22	2025-08-01	728	40910	Talita	=9298/100	1	=9298/100			=9298/100	Cred	Credito Auto	544691****8153	352281		Igor	Recepção		
50056	153	2025-07-31	2025-08-01 00:37:38	2025-08-01 03:38:10	2025-08-01	0735	32069	Vitória Luiza Alves	=13143/100	1	=13143/100			=13143/100	Cred	Credito Auto	520941****1396	G0EG7K		jheydi	jheydi		
50057	153	2025-07-31	2025-08-01 00:37:13	2025-08-01 03:37:43	2025-08-01	0736	27784	Felipe Martins Delavur	=10838/100	1	=10838/100			=10838/100	Cred	Credito Auto	520941****1396	MIDXLN		jheydi	jheydi		
50058	153	2025-07-31	2025-08-01 00:38:05	2025-08-01 03:38:37	2025-08-01	0737	40911	Jean	=17438/100	1	=17438/100			=17438/100	Cred	Credito Auto	550209****6038	366429		jheydi	jheydi		
50059	153	2025-07-31	2025-08-01 00:00:29	2025-08-01 03:00:00	2025-08-01	0738	40912	Johnatan	25	1	25			25	Cred	Credito Auto	449325****3108	002464		jheydi	Kauan		
50062	153	2025-07-31	2025-07-31 23:24:52	2025-08-01 02:24:42	2025-08-01	0740	40914	Rodrigo	=1645/100	1	=1645/100			=1645/100	Cred	Credito Auto	498401****9693	880506		jheydi	Recepção		
50063	153	2025-07-31	2025-08-01 00:19:18	2025-08-01 03:19:41	2025-08-01	0741	18614	Luzia	25	1	25			25	Deb	Debito Auto	545960****6673	552534		jheydi	Francisco		
50064	153	2025-07-31	2025-07-31 23:40:46	2025-08-01 02:40:35	2025-08-01	0743	40915	Antônio	25	1	25			25	Deb	Debito Auto	480625****4016	385242		jheydi	Marra		
50065	153	2025-07-31	2025-08-01 01:14:51	2025-08-01 04:15:22	2025-08-01	X-Samara			=6775/100	1	=6775/100			=6775/100	Cred	Credito Auto	520941****1479	7UIRNU		Luan	jheydi		funcionário
50066	153	2025-07-31	2025-07-31 23:41:37	2025-08-01 02:41:26	2025-08-01	0744	40916	Viviane	=11713/100	1	=11713/100			=11713/100	Deb	Debito Auto	498401****6846	285293		jheydi	Marra		
50068	153	2025-07-31	2025-07-31 23:42:19	2025-08-01 02:42:06	2025-08-01	0745	40918	Charlisson	25	1	25			25	Deb	Debito Auto	498408****6321	185334		jheydi	Marra		
50069	153	2025-07-31	2025-07-31 23:40:26	2025-08-01 02:40:14	2025-08-01	0747	40919	Chiro	25	1	25			25	Deb	Debito Auto	498407****2510	285221		jheydi	Marra		
50070	153	2025-07-31	2025-08-01 01:02:57	2025-08-01 04:02:38	2025-08-01	0748	40920	Talita Sena	=11168/100	1	=11168/100			=11168/100	Deb	Debito Auto	655001****2129	081900		jheydi	Marra		
50071	153	2025-07-31	2025-08-01 01:02:07	2025-08-01 04:00:23	2025-08-01	0749	40921	Reinaldo	=9213/100	1	=9213/100			=9213/100	Outro	Pix Auto	**************			jheydi	jheydi		
50073	153	2025-07-31	2025-07-31 23:51:23	2025-08-01 02:51:53	2025-08-01	0751	40923	Alexandre	=2195/100	1	=2195/100			=2195/100	Deb	Debito Auto	516292****6725	985875		jheydi	jheydi		
50074	153	2025-07-31	2025-08-01 00:28:16	2025-08-01 03:28:48	2025-08-01	0752	30898	Lima	=6345/100	1	=6345/100			=6345/100	Cred	Credito Auto	514945****8095	025063		jheydi	jheydi		
50075	153	2025-07-31	2025-07-31 23:19:16	2025-08-01 02:19:39	2025-08-01	0753	40924	Leonora	25	1	25			25	Cred	Credito Auto	438857****9789	07364D		Samara	Simão		
50076	153	2025-07-31	2025-07-31 23:21:42	2025-08-01 02:21:39	2025-08-01	0754	40925	Jheyne	25	1	25			25	Cred	Credito Auto	438857****9789	04177D		Samara	Recepção		
50077	153	2025-07-31	2025-07-31 23:20:39			0755	40926	Zena	25	1	25			25	Outro	Dinheiro				Samara	jheydi		
50078	153	2025-07-31	2025-07-31 23:19:56			0756	40927	Cbu	25	1	25			25	Outro	Dinheiro				Samara	jheydi		
50079	153	2025-07-31	2025-07-31 22:55:26	2025-08-01 01:54:49	2025-08-01	0757	40928	Marcos Romano	25	1	25			25	Cred	Credito Auto	546040****5800	552164		Samara	Pedro Henrique 		
50080	153	2025-07-31	2025-08-01 00:14:57	2025-08-01 03:14:55	2025-08-01	0758	40929	Rodrigo Moreira	=4695/100	1	=4695/100			=4695/100	Deb	Debito Auto	421924****4669	100894		Luan	Recepção		
50081	153	2025-07-31	2025-07-31 23:42:22	2025-08-01 02:42:12	2025-08-01	0759	40930	Pablo	=11669/100	1	=11669/100			=11669/100	Cred	Credito Auto	552365****4374	040102		Samara	Recepção		
50082	153	2025-07-31	2025-08-01 00:13:09	2025-08-01 03:13:06	2025-08-01	0762	38782	Carlos Eduardo	=5465/100	1	=5465/100			=5465/100	Cred	Credito Auto	473896****8893	924648		Samara	Recepção		
50083	153	2025-07-31	2025-08-01 00:30:38	2025-08-01 03:31:10	2025-08-01	0763	40931	Rayana	=5569/100	1	=5569/100			=5569/100	Cred	Credito Auto	521422****0919	8SGM3I		jheydi	jheydi		
50085	153	2025-07-31	2025-08-01 00:13:47	2025-08-01 03:13:39	2025-08-01	0764	40932	Ilmal	=10189/100	1	=10189/100			=10189/100	Cred	Credito Auto	425850****0040	133845		jheydi	Recepção		
50086	153	2025-07-31	2025-08-01 00:13:35	2025-08-01 03:14:06	2025-08-01	0765	40933	Everson	=8429/100	1	=8429/100			=8429/100	Cred	Credito Auto	554475****5079	298084		jheydi	jheydi		
50088	153	2025-07-31	2025-07-31 23:04:32	2025-08-01 02:04:29	2025-08-01	Bc 05 22:57			=1046/100	1	=1046/100			=1046/100	Deb	Debito Auto	520941****3234	PMKFGR		Pedro Henrique 	Recepção		Funcionário
50090	153	2025-07-31	2025-07-31 23:22:15	2025-08-01 02:22:39	2025-08-01	X joao			=1606/100	1	=1606/100			=1606/100	Deb	Debito Auto	544919****8328	qBwGbk		Simão	Francisco		Funcionário
50092	153	2025-07-31	2025-08-01 01:03:15	2025-08-01 04:03:46	2025-08-01	0766	35123	Michael Cunha	=6669/100	1	=6669/100			=6669/100	Deb	Debito Auto	589916****8848	M57006		jheydi	jheydi		
50093	153	2025-07-31	2025-08-01 00:27:17	2025-08-01 03:27:44	2025-08-01	0767	21220	Paulo	=3625/100	1	=3625/100			=3625/100	Cred	Credito Auto	400634****2309	028526		jheydi	jheydi		
50094	153	2025-07-31	2025-08-01 00:14:39	2025-08-01 03:14:11	2025-08-01	0769	40936	Luciana	=2195/100	1	=2195/100			=2195/100	Outro	Pix Auto	**************			jheydi	jheydi		
50096	153	2025-07-31	2025-08-01 00:30:35	2025-08-01 03:30:30	2025-08-01	771	40938	Roberto Silva	=7104/100	1	=7104/100			=7104/100	Cred	Credito Auto	515464****8533	063332		Samara	Recepção		
50097	153	2025-07-31	2025-08-01 00:28:47	2025-08-01 03:28:26	2025-08-01	0770	40939	Julio	=4169/100	1	=4169/100			=4169/100	Cred	Credito Auto	515522****5563	534338		jheydi	Igor		
50098	153	2025-07-31	2025-08-01 00:37:19	2025-08-01 03:37:16	2025-08-01	0772	40940	André	=1645/100	1	=1645/100			=1645/100	Cred	Credito Auto	376523****3928	671611		jheydi	Recepção		
50100	153	2025-07-31	2025-07-31 23:57:37	2025-08-01 02:57:08	2025-08-01	X-igor			=231/10	1	=231/10			=231/10	Deb	Debito Auto	230650****8094	FpVmvW		Igor	Igor		funcionário
50103	153	2025-07-31	2025-08-01 00:35:23	2025-08-01 03:35:46	2025-08-01	X-Pedro			=1326/100	1	=1326/100			=1326/100	Deb	Debito Auto	520941****3234	Q55Z2R		Marra	Francisco		funcionário
50104	153	2025-07-31	2025-08-01 01:20:22	2025-08-01 04:20:15	2025-08-01	X vini			=10838/100	1	=10838/100			=10838/100	Cred	Credito Auto	544623****1944	RNHHFQ		Samara	Recepção		
50105	153	2025-07-31	2025-08-01 01:08:08	2025-08-01 04:07:55	2025-08-01	Bc 06 01:07			=1395/100	1	=1395/100			=1395/100	Cred	Credito Auto	515460****1651	000633		Marra	Marra		

tempo 31.01:

grp_desc	prd_desc	vd_mesadesc	vd_localizacao	itm	t0-lancamento	t1-prodini	t2-prodfim	t3-entrega	t0-t1	t0-t2	t0-t3	t1-t2	t1-t3	t2-t3	prd	prd_idexterno	loc_desc	usr_abriu	usr_lancou	usr_produziu	usr_entregou	usr_transfcancelou	prefixo	tipovenda	ano	mes	dia	dds	diadasemana	hora	itm_qtd
Bebidas Não Alcoólicas	Guaraná Zero Lata	X Pedro		1	2025-07-31T17:14:37-0300			2025-07-31T17:15:39-0300			62				106		Bar	Nayara	Nayara		mafe				2025	2025-07	2025-07-31	5	Thursday	17:00	1
Bebidas Não Alcoólicas	Soda Limonada	X simao		2	2025-07-31T17:24:37-0300			2025-07-31T17:29:58-0300			321				222		Bar	Simão	Simão		mafe				2025	2025-07	2025-07-31	5	Thursday	17:00	1
Doses	Dose Whisky Chivas 12 Anos	0508		1	2025-07-31T17:31:45-0300			2025-07-31T17:32:24-0300			39				145		Shot e Dose	Nayara	Nayara		mafe				2025	2025-07	2025-07-31	5	Thursday	17:00	1
Happy Hour	[HH] Pão com filé mignon	0508		2	2025-07-31T17:52:49-0300	2025-07-31T17:52:57-0300	2025-07-31T18:08:55-0300	2025-07-31T18:09:42-0300	8	966	1013	958	1005	47	291		Cozinha 1	Simão	Simão	Cozinha1	cozinha2				2025	2025-07	2025-07-31	5	Thursday	17:00	1
Cervejas	Original 600ml	0508		3	2025-07-31T18:13:51-0300			2025-07-31T18:13:56-0300			5				109		Bar	Pedro Henrique 	Pedro Henrique 		cerva				2025	2025-07	2025-07-31	5	Thursday	18:00	1
Cervejas	Original 600ml	0508		4	2025-07-31T19:19:44-0300			2025-07-31T19:20:05-0300			21				109		Bar	Igor	Igor		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Cervejas	Stella Artois 330ml Pure Gold	0508		7	2025-07-31T20:15:09-0300			2025-07-31T20:15:15-0300			6				122		Bar	Edson	Edson		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	5
Happy Hour	[HH] Croquete de Carne 8un	0509		1	2025-07-31T18:05:23-0300	2025-07-31T18:05:37-0300	2025-07-31T18:14:49-0300	2025-07-31T18:16:03-0300	14	566	640	552	626	74	287		Cozinha 2	Simão	Simão	Cozinha1	cozinha2				2025	2025-07	2025-07-31	5	Thursday	18:00	1
Baldes	[HH] Baldinho 6 Original 300mL	0509		2	2025-07-31T18:05:23-0300			2025-07-31T18:07:45-0300			142				239		Baldes	Simão	Simão		cerva				2025	2025-07	2025-07-31	5	Thursday	18:00	1
