name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.processar_dados_contaazul_raw\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""processar_dados_contaazul_raw"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_processar_dados_contaazul_raw_0442d61d4523ba3a55337f9dada5d021
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.executar_coleta_contaazul_v3_com_discord\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""executar_coleta_contaazul_v3_com_discord"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_executar_coleta_contaazul_v3_com_discord_9d31ce58ac8d9ef2ee98dba7568cb443
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.calculate_rolling_stddev\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""calculate_rolling_stddev"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_calculate_rolling_stddev_412b882fd2a919075231c7554481043c
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.resolve_whatsapp_alert\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""resolve_whatsapp_alert"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_resolve_whatsapp_alert_1cc45a0091ed112807e1fbcd0bbc8da2
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.trigger_contahub_sync\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""trigger_contahub_sync"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_trigger_contahub_sync_f2f91f65d02a22ca310be120221249b8
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_api_credentials_timestamp\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_api_credentials_timestamp"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_api_credentials_timestamp_b70e513769df1c2b62b9a20ea7a04c52
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.processar_dados_brutos_contaazul\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""processar_dados_brutos_contaazul"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_processar_dados_brutos_contaazul_6d76b4164aaaa7e42683652b12ba5739
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.update_security_events_updated_at\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""update_security_events_updated_at"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_update_security_events_updated_at_06bcf30ac3d0a7f279a54cbf228a7bec
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.mark_reminder_executed\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""mark_reminder_executed"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_mark_reminder_executed_481319b91f06873cf90698163df9bdb7
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.calcular_proxima_execucao\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""calcular_proxima_execucao"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_calcular_proxima_execucao_e4aced04c445670a882395e19b863c8f
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.create_audit_trigger\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""create_audit_trigger"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_create_audit_trigger_a7ee110fad7f5a78413a8d31736849b9
